date,time,District_ID
2016-03-30,2021-09-25 21:44:52,402271
2016-03-30,2021-09-25 21:44:52,402272
2016-03-30,2021-09-25 21:45:22,402260
2016-03-30,2021-09-25 21:45:22,402261
2016-03-30,2021-09-25 21:45:22,402262
2016-03-30,2021-09-25 21:45:22,402263
2016-03-30,2021-09-25 21:45:22,402264
2016-03-30,2021-09-25 21:45:22,402265
2016-03-30,2021-09-25 21:45:22,402266
2016-03-30,2021-09-25 21:45:22,402267
2016-03-30,2021-09-25 21:45:22,402268
2016-03-30,2021-09-25 21:45:22,402269
2016-03-30,2021-09-25 21:45:22,402270
2016-03-30,2021-09-25 21:45:22,402271
2016-03-30,2021-09-25 21:45:22,402272
2016-03-30,2021-09-25 21:45:52,402260
2016-03-30,2021-09-25 21:45:52,402261
2016-03-30,2021-09-25 21:45:52,402262
2016-03-30,2021-09-25 21:45:52,402263
2016-03-30,2021-09-25 21:45:52,402264
2016-03-30,2021-09-25 21:45:52,402265
2016-03-30,2021-09-25 21:45:52,402266
2016-03-30,2021-09-25 21:45:52,402267
2016-03-30,2021-09-25 21:45:52,402268
2016-03-30,2021-09-25 21:45:52,402269
2016-03-30,2021-09-25 21:45:52,402270
2016-03-30,2021-09-25 21:45:52,402271
2016-03-30,2021-09-25 21:45:52,402272
2016-03-30,2021-09-25 21:46:22,402260
2016-03-30,2021-09-25 21:46:22,402261
2016-03-30,2021-09-25 21:46:22,402262
2016-03-30,2021-09-25 21:46:22,402263
2016-03-30,2021-09-25 21:46:22,402264
2016-03-30,2021-09-25 21:46:22,402265
2016-03-30,2021-09-25 21:46:22,402266
2016-03-30,2021-09-25 21:46:22,402267
2016-03-30,2021-09-25 21:46:22,402268
2016-03-30,2021-09-25 21:46:22,402269
2016-03-30,2021-09-25 21:46:22,402270
2016-03-30,2021-09-25 21:46:22,402271
2016-03-30,2021-09-25 21:46:22,402272
2016-03-30,2021-09-25 21:46:52,402260
2016-03-30,2021-09-25 21:46:52,402261
2016-03-30,2021-09-25 21:46:52,402262
2016-03-30,2021-09-25 21:46:52,402263
2016-03-30,2021-09-25 21:46:52,402264
2016-03-30,2021-09-25 21:46:52,402265
2016-03-30,2021-09-25 21:46:52,402266
2016-03-30,2021-09-25 21:46:52,402267
2016-03-30,2021-09-25 21:46:52,402268
2016-03-30,2021-09-25 21:46:52,402269
2016-03-30,2021-09-25 21:46:52,402270
2016-03-30,2021-09-25 21:46:52,402271
2016-03-30,2021-09-25 21:46:52,402272
2016-03-30,2021-09-25 21:47:22,402260
2016-03-30,2021-09-25 21:47:22,402261
2016-03-30,2021-09-25 21:47:22,402262
2016-03-30,2021-09-25 21:47:22,402263
2016-03-30,2021-09-25 21:47:22,402264
2016-03-30,2021-09-25 21:47:22,402265
2016-03-30,2021-09-25 21:47:22,402266
2016-03-30,2021-09-25 21:47:22,402267
2016-03-30,2021-09-25 21:47:22,402268
2016-03-30,2021-09-25 21:47:22,402269
2016-03-30,2021-09-25 21:47:22,402270
2016-03-30,2021-09-25 21:47:22,402271
2016-03-30,2021-09-25 21:47:22,402272
2016-03-30,2021-09-25 21:47:52,402260
2016-03-30,2021-09-25 21:47:52,402261
2016-03-30,2021-09-25 21:47:52,402262
2016-03-30,2021-09-25 21:47:52,402263
2016-03-30,2021-09-25 21:47:52,402264
2016-03-30,2021-09-25 21:47:52,402265
2016-03-30,2021-09-25 21:47:52,402266
2016-03-30,2021-09-25 21:47:52,402267
2016-03-30,2021-09-25 21:47:52,402268
2016-03-30,2021-09-25 21:47:52,402269
2016-03-30,2021-09-25 21:47:52,402270
2016-03-30,2021-09-25 21:47:52,402271
2016-03-30,2021-09-25 21:47:52,402272
2016-03-30,2021-09-25 21:48:22,402260
2016-03-30,2021-09-25 21:48:22,402261
2016-03-30,2021-09-25 21:48:22,402262
2016-03-30,2021-09-25 21:48:22,402263
2016-03-30,2021-09-25 21:48:22,402264
2016-03-30,2021-09-25 21:48:22,402265
2016-03-30,2021-09-25 21:48:22,402266
2016-03-30,2021-09-25 21:48:22,402267
2016-03-30,2021-09-25 21:48:22,402268
2016-03-30,2021-09-25 21:48:22,402269
2016-03-30,2021-09-25 21:48:22,402270
2016-03-30,2021-09-25 21:48:22,402271
2016-03-30,2021-09-25 21:48:22,402272
2016-03-30,2021-09-25 21:48:52,402260
2016-03-30,2021-09-25 21:48:52,402261
2016-03-30,2021-09-25 21:48:52,402262
2016-03-30,2021-09-25 21:48:52,402263
2016-03-30,2021-09-25 21:48:52,402264
2016-03-30,2021-09-25 21:48:52,402265
2016-03-30,2021-09-25 21:48:52,402266
2016-03-30,2021-09-25 21:48:52,402267
2016-03-30,2021-09-25 21:48:52,402268
2016-03-30,2021-09-25 21:48:52,402269
2016-03-30,2021-09-25 21:48:52,402270
2016-03-30,2021-09-25 21:48:52,402271
2016-03-30,2021-09-25 21:48:52,402272
2016-03-30,2021-09-25 21:49:22,402260
2016-03-30,2021-09-25 21:49:22,402261
2016-03-30,2021-09-25 21:49:22,402262
2016-03-30,2021-09-25 21:49:22,402263
2016-03-30,2021-09-25 21:49:22,402264
2016-03-30,2021-09-25 21:49:22,402265
2016-03-30,2021-09-25 21:49:22,402266
2016-03-30,2021-09-25 21:49:22,402267
2016-03-30,2021-09-25 21:49:22,402268
2016-03-30,2021-09-25 21:49:22,402269
2016-03-30,2021-09-25 21:49:22,402270
2016-03-30,2021-09-25 21:49:22,402271
2016-03-30,2021-09-25 21:49:22,402272
2016-03-30,2021-09-25 21:49:52,402260
2016-03-30,2021-09-25 21:49:52,402261
2016-03-30,2021-09-25 21:49:52,402262
2016-03-30,2021-09-25 21:49:52,402263
2016-03-30,2021-09-25 21:49:52,402264
2016-03-30,2021-09-25 21:49:52,402265
2016-03-30,2021-09-25 21:49:52,402266
2016-03-30,2021-09-25 21:49:52,402267
2016-03-30,2021-09-25 21:49:52,402268
2016-03-30,2021-09-25 21:49:52,402269
2016-03-30,2021-09-25 21:49:52,402270
2016-03-30,2021-09-25 21:49:52,402271
2016-03-30,2021-09-25 21:49:52,402272
2016-03-30,2021-09-25 21:50:22,402260
2016-03-30,2021-09-25 21:50:22,402261
2016-03-30,2021-09-25 21:50:22,402262
2016-03-30,2021-09-25 21:50:22,402263
2016-03-30,2021-09-25 21:50:22,402264
2016-03-30,2021-09-25 21:50:22,402265
2016-03-30,2021-09-25 21:50:22,402266
2016-03-30,2021-09-25 21:50:22,402267
2016-03-30,2021-09-25 21:50:22,402268
2016-03-30,2021-09-25 21:50:22,402269
2016-03-30,2021-09-25 21:50:22,402270
2016-03-30,2021-09-25 21:50:22,402271
2016-03-30,2021-09-25 21:50:22,402272
2016-03-30,2021-09-25 21:50:52,402260
2016-03-30,2021-09-25 21:50:52,402261
2016-03-30,2021-09-25 21:50:52,402262
2016-03-30,2021-09-25 21:50:52,402263
2016-03-30,2021-09-25 21:50:52,402264
2016-03-30,2021-09-25 21:50:52,402265
2016-03-30,2021-09-25 21:50:52,402266
2016-03-30,2021-09-25 21:50:52,402267
2016-03-30,2021-09-25 21:50:52,402268
2016-03-30,2021-09-25 21:50:52,402269
2016-03-30,2021-09-25 21:50:52,402270
2016-03-30,2021-09-25 21:50:52,402271
2016-03-30,2021-09-25 21:50:52,402272
2016-03-30,2021-09-25 21:51:22,402260
2016-03-30,2021-09-25 21:51:22,402261
2016-03-30,2021-09-25 21:51:22,402262
2016-03-30,2021-09-25 21:51:22,402263
2016-03-30,2021-09-25 21:51:22,402264
2016-03-30,2021-09-25 21:51:22,402265
2016-03-30,2021-09-25 21:51:22,402266
2016-03-30,2021-09-25 21:51:22,402267
2016-03-30,2021-09-25 21:51:22,402268
2016-03-30,2021-09-25 21:51:22,402269
2016-03-30,2021-09-25 21:51:22,402270
2016-03-30,2021-09-25 21:51:22,402271
2016-03-30,2021-09-25 21:51:22,402272
2016-03-30,2021-09-25 21:51:52,402260
2016-03-30,2021-09-25 21:51:52,402261
2016-03-30,2021-09-25 21:51:52,402262
2016-03-30,2021-09-25 21:51:52,402263
2016-03-30,2021-09-25 21:51:52,402264
2016-03-30,2021-09-25 21:51:52,402265
2016-03-30,2021-09-25 21:51:52,402266
2016-03-30,2021-09-25 21:51:52,402267
2016-03-30,2021-09-25 21:51:52,402268
2016-03-30,2021-09-25 21:51:52,402269
2016-03-30,2021-09-25 21:51:52,402270
2016-03-30,2021-09-25 21:51:52,402271
2016-03-30,2021-09-25 21:51:52,402272
2016-03-30,2021-09-25 21:52:22,402260
2016-03-30,2021-09-25 21:52:22,402261
2016-03-30,2021-09-25 21:52:22,402262
2016-03-30,2021-09-25 21:52:22,402263
2016-03-30,2021-09-25 21:52:22,402264
2016-03-30,2021-09-25 21:52:22,402265
2016-03-30,2021-09-25 21:52:22,402266
2016-03-30,2021-09-25 21:52:22,402267
2016-03-30,2021-09-25 21:52:22,402268
2016-03-30,2021-09-25 21:52:22,402269
2016-03-30,2021-09-25 21:52:22,402270
2016-03-30,2021-09-25 21:52:22,402271
2016-03-30,2021-09-25 21:52:22,402272
2016-03-30,2021-09-25 21:52:52,402260
2016-03-30,2021-09-25 21:52:52,402261
2016-03-30,2021-09-25 21:52:52,402262
2016-03-30,2021-09-25 21:52:52,402263
2016-03-30,2021-09-25 21:52:52,402264
2016-03-30,2021-09-25 21:52:52,402265
2016-03-30,2021-09-25 21:52:52,402266
2016-03-30,2021-09-25 21:52:52,402267
2016-03-30,2021-09-25 21:52:52,402268
2016-03-30,2021-09-25 21:52:52,402269
2016-03-30,2021-09-25 21:52:52,402270
2016-03-30,2021-09-25 21:52:52,402271
2016-03-30,2021-09-25 21:52:52,402272
2016-03-30,2021-09-25 21:53:22,402260
2016-03-30,2021-09-25 21:53:22,402261
2016-03-30,2021-09-25 21:53:22,402262
2016-03-30,2021-09-25 21:53:22,402263
2016-03-30,2021-09-25 21:53:22,402264
2016-03-30,2021-09-25 21:53:22,402265
2016-03-30,2021-09-25 21:53:22,402266
2016-03-30,2021-09-25 21:53:22,402267
2016-03-30,2021-09-25 21:53:22,402268
2016-03-30,2021-09-25 21:53:22,402269
2016-03-30,2021-09-25 21:53:22,402270
2016-03-30,2021-09-25 21:53:22,402271
2016-03-30,2021-09-25 21:53:22,402272
2016-03-30,2021-09-25 21:53:52,402260
2016-03-30,2021-09-25 21:53:52,402261
2016-03-30,2021-09-25 21:53:52,402262
2016-03-30,2021-09-25 21:53:52,402263
2016-03-30,2021-09-25 21:53:52,402264
2016-03-30,2021-09-25 21:53:52,402265
2016-03-30,2021-09-25 21:53:52,402266
2016-03-30,2021-09-25 21:53:52,402267
2016-03-30,2021-09-25 21:53:52,402268
2016-03-30,2021-09-25 21:53:52,402269
2016-03-30,2021-09-25 21:53:52,402270
2016-03-30,2021-09-25 21:53:52,402271
2016-03-30,2021-09-25 21:53:52,402272
2016-03-30,2021-09-25 21:54:22,402260
2016-03-30,2021-09-25 21:54:22,402261
2016-03-30,2021-09-25 21:54:22,402262
2016-03-30,2021-09-25 21:54:22,402263
2016-03-30,2021-09-25 21:54:22,402264
2016-03-30,2021-09-25 21:54:22,402265
2016-03-30,2021-09-25 21:54:22,402266
2016-03-30,2021-09-25 21:54:22,402267
2016-03-30,2021-09-25 21:54:22,402268
2016-03-30,2021-09-25 21:54:22,402269
2016-03-30,2021-09-25 21:54:22,402270
2016-03-30,2021-09-25 21:54:22,402271
2016-03-30,2021-09-25 21:54:22,402272
2016-03-30,2021-09-25 21:54:52,402260
2016-03-30,2021-09-25 21:54:52,402261
2016-03-30,2021-09-25 21:54:52,402262
2016-03-30,2021-09-25 21:54:52,402263
2016-03-30,2021-09-25 21:54:52,402264
2016-03-30,2021-09-25 21:54:52,402265
2016-03-30,2021-09-25 21:54:52,402266
2016-03-30,2021-09-25 21:54:52,402267
2016-03-30,2021-09-25 21:54:52,402268
2016-03-30,2021-09-25 21:54:52,402269
2016-03-30,2021-09-25 21:54:52,402270
2016-03-30,2021-09-25 21:54:52,402271
2016-03-30,2021-09-25 21:54:52,402272
2016-03-30,2021-09-25 21:55:22,402260
2016-03-30,2021-09-25 21:55:22,402261
2016-03-30,2021-09-25 21:55:22,402262
2016-03-30,2021-09-25 21:55:22,402263
2016-03-30,2021-09-25 21:55:22,402264
2016-03-30,2021-09-25 21:55:22,402265
2016-03-30,2021-09-25 21:55:22,402266
2016-03-30,2021-09-25 21:55:22,402267
2016-03-30,2021-09-25 21:55:22,402268
2016-03-30,2021-09-25 21:55:22,402269
2016-03-30,2021-09-25 21:55:22,402270
2016-03-30,2021-09-25 21:55:22,402271
2016-03-30,2021-09-25 21:55:22,402272
2016-03-30,2021-09-25 21:55:52,402260
2016-03-30,2021-09-25 21:55:52,402261
2016-03-30,2021-09-25 21:55:52,402262
2016-03-30,2021-09-25 21:55:52,402263
2016-03-30,2021-09-25 21:55:52,402264
2016-03-30,2021-09-25 21:55:52,402265
2016-03-30,2021-09-25 21:55:52,402266
2016-03-30,2021-09-25 21:55:52,402267
2016-03-30,2021-09-25 21:55:52,402268
2016-03-30,2021-09-25 21:55:52,402269
2016-03-30,2021-09-25 21:55:52,402270
2016-03-30,2021-09-25 21:55:52,402271
2016-03-30,2021-09-25 21:55:52,402272
2016-03-30,2021-09-25 21:56:22,402260
2016-03-30,2021-09-25 21:56:22,402261
2016-03-30,2021-09-25 21:56:22,402262
2016-03-30,2021-09-25 21:56:22,402263
2016-03-30,2021-09-25 21:56:22,402264
2016-03-30,2021-09-25 21:56:22,402265
2016-03-30,2021-09-25 21:56:22,402266
2016-03-30,2021-09-25 21:56:22,402267
2016-03-30,2021-09-25 21:56:22,402268
2016-03-30,2021-09-25 21:56:22,402269
2016-03-30,2021-09-25 21:56:22,402270
2016-03-30,2021-09-25 21:56:22,402271
2016-03-30,2021-09-25 21:56:22,402272
2016-03-30,2021-09-25 21:56:52,402260
2016-03-30,2021-09-25 21:56:52,402261
2016-03-30,2021-09-25 21:56:52,402262
2016-03-30,2021-09-25 21:56:52,402263
2016-03-30,2021-09-25 21:56:52,402264
2016-03-30,2021-09-25 21:56:52,402265
2016-03-30,2021-09-25 21:56:52,402266
2016-03-30,2021-09-25 21:56:52,402267
2016-03-30,2021-09-25 21:56:52,402268
2016-03-30,2021-09-25 21:56:52,402269
2016-03-30,2021-09-25 21:56:52,402270
2016-03-30,2021-09-25 21:56:52,402271
2016-03-30,2021-09-25 21:56:52,402272
2016-03-30,2021-09-25 21:57:22,402260
2016-03-30,2021-09-25 21:57:22,402261
2016-03-30,2021-09-25 21:57:22,402262
2016-03-30,2021-09-25 21:57:22,402263
2016-03-30,2021-09-25 21:57:22,402264
2016-03-30,2021-09-25 21:57:22,402265
2016-03-30,2021-09-25 21:57:22,402266
2016-03-30,2021-09-25 21:57:22,402267
2016-03-30,2021-09-25 21:57:22,402268
2016-03-30,2021-09-25 21:57:22,402269
2016-03-30,2021-09-25 21:57:22,402270
2016-03-30,2021-09-25 21:57:22,402271
2016-03-30,2021-09-25 21:57:22,402272
2016-03-30,2021-09-25 21:57:52,402260
2016-03-30,2021-09-25 21:57:52,402261
2016-03-30,2021-09-25 21:57:52,402262
2016-03-30,2021-09-25 21:57:52,402263
2016-03-30,2021-09-25 21:57:52,402264
2016-03-30,2021-09-25 21:57:52,402265
2016-03-30,2021-09-25 21:57:52,402266
2016-03-30,2021-09-25 21:57:52,402267
2016-03-30,2021-09-25 21:57:52,402268
2016-03-30,2021-09-25 21:57:52,402269
2016-03-30,2021-09-25 21:57:52,402270
2016-03-30,2021-09-25 21:57:52,402271
2016-03-30,2021-09-25 21:57:52,402272
2016-03-30,2021-09-25 21:58:22,402260
2016-03-30,2021-09-25 21:58:22,402261
2016-03-30,2021-09-25 21:58:22,402262
2016-03-30,2021-09-25 21:58:22,402263
2016-03-30,2021-09-25 21:58:22,402264
2016-03-30,2021-09-25 21:58:22,402265
2016-03-30,2021-09-25 21:58:22,402266
2016-03-30,2021-09-25 21:58:22,402267
2016-03-30,2021-09-25 21:58:22,402268
2016-03-30,2021-09-25 21:58:22,402269
2016-03-30,2021-09-25 21:58:22,402270
2016-03-30,2021-09-25 21:58:22,402271
2016-03-30,2021-09-25 21:58:22,402272
2016-03-30,2021-09-25 21:58:52,402260
2016-03-30,2021-09-25 21:58:52,402261
2016-03-30,2021-09-25 21:58:52,402262
2016-03-30,2021-09-25 21:58:52,402263
2016-03-30,2021-09-25 21:58:52,402264
2016-03-30,2021-09-25 21:58:52,402265
2016-03-30,2021-09-25 21:58:52,402266
2016-03-30,2021-09-25 21:58:52,402267
2016-03-30,2021-09-25 21:58:52,402268
2016-03-30,2021-09-25 21:58:52,402269
2016-03-30,2021-09-25 21:58:52,402270
2016-03-30,2021-09-25 21:58:52,402271
2016-03-30,2021-09-25 21:58:52,402272
2016-03-30,2021-09-25 21:59:22,402260
2016-03-30,2021-09-25 21:59:22,402261
2016-03-30,2021-09-25 21:59:22,402262
2016-03-30,2021-09-25 21:59:22,402263
2016-03-30,2021-09-25 21:59:22,402264
2016-03-30,2021-09-25 21:59:22,402265
2016-03-30,2021-09-25 21:59:22,402266
2016-03-30,2021-09-25 21:59:22,402267
2016-03-30,2021-09-25 21:59:22,402268
2016-03-30,2021-09-25 21:59:22,402269
2016-03-30,2021-09-25 21:59:22,402270
2016-03-30,2021-09-25 21:59:22,402271
2016-03-30,2021-09-25 21:59:22,402272
2016-03-30,2021-09-25 21:59:52,402260
2016-03-30,2021-09-25 21:59:52,402261
2016-03-30,2021-09-25 21:59:52,402262
2016-03-30,2021-09-25 21:59:52,402263
2016-03-30,2021-09-25 21:59:52,402264
2016-03-30,2021-09-25 21:59:52,402265
2016-03-30,2021-09-25 21:59:52,402266
2016-03-30,2021-09-25 21:59:52,402267
2016-03-30,2021-09-25 21:59:52,402268
2016-03-30,2021-09-25 21:59:52,402269
2016-03-30,2021-09-25 21:59:52,402270
2016-03-30,2021-09-25 21:59:52,402271
2016-03-30,2021-09-25 21:59:52,402272
2016-03-30,2021-09-25 22:00:22,402260
2016-03-30,2021-09-25 22:00:22,402261
2016-03-30,2021-09-25 22:00:22,402262
2016-03-30,2021-09-25 22:00:22,402263
2016-03-30,2021-09-25 22:00:22,402264
2016-03-30,2021-09-25 22:00:22,402265
2016-03-30,2021-09-25 22:00:22,402266
2016-03-30,2021-09-25 22:00:22,402267
2016-03-30,2021-09-25 22:00:22,402268
2016-03-30,2021-09-25 22:00:22,402269
2016-03-30,2021-09-25 22:00:22,402270
2016-03-30,2021-09-25 22:00:22,402271
2016-03-30,2021-09-25 22:00:22,402272
2016-03-30,2021-09-25 22:00:52,402260
2016-03-30,2021-09-25 22:00:52,402261
2016-03-30,2021-09-25 22:00:52,402262
2016-03-30,2021-09-25 22:00:52,402263
2016-03-30,2021-09-25 22:00:52,402264
2016-03-30,2021-09-25 22:00:52,402265
2016-03-30,2021-09-25 22:00:52,402266
2016-03-30,2021-09-25 22:00:52,402267
2016-03-30,2021-09-25 22:00:52,402268
2016-03-30,2021-09-25 22:00:52,402269
2016-03-30,2021-09-25 22:00:52,402270
2016-03-30,2021-09-25 22:00:52,402271
2016-03-30,2021-09-25 22:00:52,402272
2016-03-30,2021-09-25 22:01:22,402260
2016-03-30,2021-09-25 22:01:22,402261
2016-03-30,2021-09-25 22:01:22,402262
2016-03-30,2021-09-25 22:01:22,402263
2016-03-30,2021-09-25 22:01:22,402264
2016-03-30,2021-09-25 22:01:22,402265
2016-03-30,2021-09-25 22:01:22,402266
2016-03-30,2021-09-25 22:01:22,402267
2016-03-30,2021-09-25 22:01:22,402268
2016-03-30,2021-09-25 22:01:22,402269
2016-03-30,2021-09-25 22:01:22,402270
2016-03-30,2021-09-25 22:01:22,402271
2016-03-30,2021-09-25 22:01:22,402272
2016-03-30,2021-09-25 22:01:52,402260
2016-03-30,2021-09-25 22:01:52,402261
2016-03-30,2021-09-25 22:01:52,402262
2016-03-30,2021-09-25 22:01:52,402263
2016-03-30,2021-09-25 22:01:52,402264
2016-03-30,2021-09-25 22:01:52,402265
2016-03-30,2021-09-25 22:01:52,402266
2016-03-30,2021-09-25 22:01:52,402267
2016-03-30,2021-09-25 22:01:52,402268
2016-03-30,2021-09-25 22:01:52,402269
2016-03-30,2021-09-25 22:01:52,402270
2016-03-30,2021-09-25 22:01:52,402271
2016-03-30,2021-09-25 22:01:52,402272
2016-03-30,2021-09-25 22:02:22,402260
2016-03-30,2021-09-25 22:02:22,402261
2016-03-30,2021-09-25 22:02:22,402262
2016-03-30,2021-09-25 22:02:22,402263
2016-03-30,2021-09-25 22:02:22,402264
2016-03-30,2021-09-25 22:02:22,402265
2016-03-30,2021-09-25 22:02:22,402266
2016-03-30,2021-09-25 22:02:22,402267
2016-03-30,2021-09-25 22:02:22,402268
2016-03-30,2021-09-25 22:02:22,402269
2016-03-30,2021-09-25 22:02:22,402270
2016-03-30,2021-09-25 22:02:22,402271
2016-03-30,2021-09-25 22:02:22,402272
2016-03-30,2021-09-25 22:02:52,402260
2016-03-30,2021-09-25 22:02:52,402261
2016-03-30,2021-09-25 22:02:52,402262
2016-03-30,2021-09-25 22:02:52,402263
2016-03-30,2021-09-25 22:02:52,402264
2016-03-30,2021-09-25 22:02:52,402265
2016-03-30,2021-09-25 22:02:52,402266
2016-03-30,2021-09-25 22:02:52,402267
2016-03-30,2021-09-25 22:02:52,402268
2016-03-30,2021-09-25 22:02:52,402269
2016-03-30,2021-09-25 22:02:52,402270
2016-03-30,2021-09-25 22:02:52,402271
2016-03-30,2021-09-25 22:02:52,402272
2016-03-30,2021-09-25 22:03:22,402260
2016-03-30,2021-09-25 22:03:22,402261
2016-03-30,2021-09-25 22:03:22,402262
2016-03-30,2021-09-25 22:03:22,402263
2016-03-30,2021-09-25 22:03:22,402264
2016-03-30,2021-09-25 22:03:22,402265
2016-03-30,2021-09-25 22:03:22,402266
2016-03-30,2021-09-25 22:03:22,402267
2016-03-30,2021-09-25 22:03:22,402268
2016-03-30,2021-09-25 22:03:22,402269
2016-03-30,2021-09-25 22:03:22,402270
2016-03-30,2021-09-25 22:03:22,402271
2016-03-30,2021-09-25 22:03:22,402272
2016-03-30,2021-09-25 22:03:52,402260
2016-03-30,2021-09-25 22:03:52,402261
2016-03-30,2021-09-25 22:03:52,402262
2016-03-30,2021-09-25 22:03:52,402263
2016-03-30,2021-09-25 22:03:52,402264
2016-03-30,2021-09-25 22:03:52,402265
2016-03-30,2021-09-25 22:03:52,402266
2016-03-30,2021-09-25 22:03:52,402267
2016-03-30,2021-09-25 22:03:52,402268
2016-03-30,2021-09-25 22:03:52,402269
2016-03-30,2021-09-25 22:03:52,402270
2016-03-30,2021-09-25 22:03:52,402271
2016-03-30,2021-09-25 22:03:52,402272
2016-03-30,2021-09-25 22:04:22,402260
2016-03-30,2021-09-25 22:04:22,402261
2016-03-30,2021-09-25 22:04:22,402262
2016-03-30,2021-09-25 22:04:22,402263
2016-03-30,2021-09-25 22:04:22,402264
2016-03-30,2021-09-25 22:04:22,402265
2016-03-30,2021-09-25 22:04:22,402266
2016-03-30,2021-09-25 22:04:22,402267
2016-03-30,2021-09-25 22:04:22,402268
2016-03-30,2021-09-25 22:04:22,402269
2016-03-30,2021-09-25 22:04:22,402270
2016-03-30,2021-09-25 22:04:22,402271
2016-03-30,2021-09-25 22:04:22,402272
2016-03-30,2021-09-25 22:04:52,402260
2016-03-30,2021-09-25 22:04:52,402261
2016-03-30,2021-09-25 22:04:52,402262
2016-03-30,2021-09-25 22:04:52,402263
2016-03-30,2021-09-25 22:04:52,402264
2016-03-30,2021-09-25 22:04:52,402265
2016-03-30,2021-09-25 22:04:52,402266
2016-03-30,2021-09-25 22:04:52,402267
2016-03-30,2021-09-25 22:04:52,402268
2016-03-30,2021-09-25 22:04:52,402269
2016-03-30,2021-09-25 22:04:52,402270
2016-03-30,2021-09-25 22:04:52,402271
2016-03-30,2021-09-25 22:04:52,402272
2016-03-30,2021-09-25 22:05:22,402260
2016-03-30,2021-09-25 22:05:22,402261
2016-03-30,2021-09-25 22:05:22,402262
2016-03-30,2021-09-25 22:05:22,402263
2016-03-30,2021-09-25 22:05:22,402264
2016-03-30,2021-09-25 22:05:22,402265
2016-03-30,2021-09-25 22:05:22,402266
2016-03-30,2021-09-25 22:05:22,402267
2016-03-30,2021-09-25 22:05:22,402268
2016-03-30,2021-09-25 22:05:22,402269
2016-03-30,2021-09-25 22:05:22,402270
2016-03-30,2021-09-25 22:05:22,402271
2016-03-30,2021-09-25 22:05:22,402272
2016-03-30,2021-09-25 22:05:52,402260
2016-03-30,2021-09-25 22:05:52,402261
2016-03-30,2021-09-25 22:05:52,402262
2016-03-30,2021-09-25 22:05:52,402263
2016-03-30,2021-09-25 22:05:52,402264
2016-03-30,2021-09-25 22:05:52,402265
2016-03-30,2021-09-25 22:05:52,402266
2016-03-30,2021-09-25 22:05:52,402267
2016-03-30,2021-09-25 22:05:52,402268
2016-03-30,2021-09-25 22:05:52,402269
2016-03-30,2021-09-25 22:05:52,402270
2016-03-30,2021-09-25 22:05:52,402271
2016-03-30,2021-09-25 22:05:52,402272
2016-03-30,2021-09-25 22:06:22,402260
2016-03-30,2021-09-25 22:06:22,402261
2016-03-30,2021-09-25 22:06:22,402262
2016-03-30,2021-09-25 22:06:22,402263
2016-03-30,2021-09-25 22:06:22,402264
2016-03-30,2021-09-25 22:06:22,402265
2016-03-30,2021-09-25 22:06:22,402266
2016-03-30,2021-09-25 22:06:22,402267
2016-03-30,2021-09-25 22:06:22,402268
2016-03-30,2021-09-25 22:06:22,402269
2016-03-30,2021-09-25 22:06:22,402270
2016-03-30,2021-09-25 22:06:22,402271
2016-03-30,2021-09-25 22:06:22,402272
2016-03-30,2021-09-25 22:06:52,402260
2016-03-30,2021-09-25 22:06:52,402261
2016-03-30,2021-09-25 22:06:52,402262
2016-03-30,2021-09-25 22:06:52,402263
2016-03-30,2021-09-25 22:06:52,402264
2016-03-30,2021-09-25 22:06:52,402265
2016-03-30,2021-09-25 22:06:52,402266
2016-03-30,2021-09-25 22:06:52,402267
2016-03-30,2021-09-25 22:06:52,402268
2016-03-30,2021-09-25 22:06:52,402269
2016-03-30,2021-09-25 22:06:52,402270
2016-03-30,2021-09-25 22:06:52,402271
2016-03-30,2021-09-25 22:06:52,402272
2016-03-30,2021-09-25 22:07:22,402260
2016-03-30,2021-09-25 22:07:22,402261
2016-03-30,2021-09-25 22:07:22,402262
2016-03-30,2021-09-25 22:07:22,402263
2016-03-30,2021-09-25 22:07:22,402264
2016-03-30,2021-09-25 22:07:22,402265
2016-03-30,2021-09-25 22:07:22,402266
2016-03-30,2021-09-25 22:07:22,402267
2016-03-30,2021-09-25 22:07:22,402268
2016-03-30,2021-09-25 22:07:22,402269
2016-03-30,2021-09-25 22:07:22,402270
2016-03-30,2021-09-25 22:07:22,402271
2016-03-30,2021-09-25 22:07:22,402272
2016-03-30,2021-09-25 22:07:52,402260
2016-03-30,2021-09-25 22:07:52,402261
2016-03-30,2021-09-25 22:07:52,402262
2016-03-30,2021-09-25 22:07:52,402263
2016-03-30,2021-09-25 22:07:52,402264
2016-03-30,2021-09-25 22:07:52,402265
2016-03-30,2021-09-25 22:07:52,402266
2016-03-30,2021-09-25 22:07:52,402267
2016-03-30,2021-09-25 22:07:52,402268
2016-03-30,2021-09-25 22:07:52,402269
2016-03-30,2021-09-25 22:07:52,402270
2016-03-30,2021-09-25 22:07:52,402271
2016-03-30,2021-09-25 22:07:52,402272
2016-03-30,2021-09-25 22:08:22,402260
2016-03-30,2021-09-25 22:08:22,402261
2016-03-30,2021-09-25 22:08:22,402262
2016-03-30,2021-09-25 22:08:22,402263
2016-03-30,2021-09-25 22:08:22,402264
2016-03-30,2021-09-25 22:08:22,402265
2016-03-30,2021-09-25 22:08:22,402266
2016-03-30,2021-09-25 22:08:22,402267
