0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
02/16/2016,08:09:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:09:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:09:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:09:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:10:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:10:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:10:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:10:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:11:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:11:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:11:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:11:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:12:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:12:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:12:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:12:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:13:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:13:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:13:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:13:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:14:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:14:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:14:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:14:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:15:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:15:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:15:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:15:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:16:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:16:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:16:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:16:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:17:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:17:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:17:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:17:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:18:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:18:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:18:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:18:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:19:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:19:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:19:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:19:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:20:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:20:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:20:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:20:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:21:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:21:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:21:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:21:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:22:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:22:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:22:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:22:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:23:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:23:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:23:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:23:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:24:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:24:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:24:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:24:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:25:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:25:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:25:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:25:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:26:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:26:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:26:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:26:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:27:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:27:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:27:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:27:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:28:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:28:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:28:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:28:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:29:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:29:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:29:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:29:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:30:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:30:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:30:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:30:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:31:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:31:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:31:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:31:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:32:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:32:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:32:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:32:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:33:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:33:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:33:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:33:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:34:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:34:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:34:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:34:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:35:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:35:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:35:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:35:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:36:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:36:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:36:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:36:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:37:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:37:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:37:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:37:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:38:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:38:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:38:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:38:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:39:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:39:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:39:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:39:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:40:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:40:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:40:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:40:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:41:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:41:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:41:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:41:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:42:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:42:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:42:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:42:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:43:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:43:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:43:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:43:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:44:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:44:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:44:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:44:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:45:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:45:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:45:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:45:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:46:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:46:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:46:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:46:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:47:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:47:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:47:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:47:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:48:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:48:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:48:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:48:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:49:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:49:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:49:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:49:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:50:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:50:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:50:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:50:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:51:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:51:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:51:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:51:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:52:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:52:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:52:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:52:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:53:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:53:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:53:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:53:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:54:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:54:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:54:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:54:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:55:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:55:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:55:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:55:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:56:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:56:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:56:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:56:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:57:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:57:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:57:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:57:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:58:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:58:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:58:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:58:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:59:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:59:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:59:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,08:59:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:00:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:00:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:00:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:00:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:01:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:01:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:01:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:01:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:02:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:02:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:02:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:02:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:03:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:03:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:03:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:03:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:04:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:04:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:04:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:04:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:05:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:05:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:05:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:05:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:06:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:06:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:06:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:06:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:07:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:07:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:07:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:07:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:08:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:08:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:08:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:08:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:09:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:09:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:09:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:09:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:10:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:10:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:10:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:10:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:11:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:11:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:11:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:11:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:12:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:12:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:12:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:12:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:13:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:13:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:13:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:13:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:14:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:14:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:14:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:14:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:15:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:15:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:15:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:15:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:16:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:16:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:16:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:16:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:17:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:17:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:17:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:17:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:18:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:18:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:18:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:18:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:19:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:19:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:19:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:19:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:20:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:20:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:20:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:20:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:21:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:21:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:21:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:21:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:22:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:22:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:22:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:22:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:23:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:23:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:23:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:23:33,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:24:03,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:24:03,402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2016,09:24:33,402271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
